DOCID	DATESQL	DOC_NBR	cleanBody
943843	19760630000000	1976BAGHDA00688	5.\n1. JAWAD MAJEED AL-AUBAIDI, DIRECTOR GENERAL OF SCINETIFIC AFFAIRS, MINISTRY OF HIGHER EDUCATION, BAGHDAD, PLANS VISIT IIT IN LATE JULY OR EARLY AUGUST TO DISCUSS (A) YOUR PROPOSAL ON UNIVERSITY OF TECHNOLOGY PROJECT AND (B) POSSIBLE ONE-TO-ONE RELATIONSHIP BETWEEN YOUR TWO INSTITUTIONS. THIS WILL BE AFTER ATTENDING SEMINAR AT CORNELL UNIVERSITY FROM WHICH HE HOLDS TWO ADVANCED DEGREES.\n2. BEST WISHES FOR SUCCESS. SINGED T. PATRICK KILLOUGH, ACTING PRINCIPAL OFFICER, U.S. INTERESTS SECTION, EMBASSY OF BELGIUM, BAGHDAD. KILLOUGH\n
943844	19760630000000	1976HONGK07696	
943845	19760630000000	1976OECDP19221	
943846	19760630000000	1976OECDP19167	
943847	19760630000000	1976OECDP19219	
943848	19760630000000	1976OECDP19220	
943849	19760630000000	1976OECDP19200	
943850	19760630000000	1976OECDP19166	
943851	19760630000000	1976LAPAZ05180	
943852	19760630000000	1976MERIDA00157	1. IN LATE MAY 1976, PRINCIPAL OFFICER HAD CONFERENCE IN TEXAS WITH REPRESENTATIVE OF DIERHAM &amp; DIERHAM INSURANCE COMPANY.\n2. REPRESENTATIVE INDICATED THAT WHILE HE WAS FAIRLY CERTAIN SUBJECT VESSEL WAS A TOTAL LOSS, HE WOULD LIKE CONSULATE TO CONFIRM HIS OPINION. REPRESENTATIVE COULD OFFER NO EVIDENCE OF COLLUSION BETWEEN CREW MEMBERS AND MEXICAN AUTHORITIES TO DENY OWNER HIS RIGHTS. NOR COULD HE PROVIDE ANY EVIDENCE THAT FEES BEING CLAIMED BY MEXICAN AUTHORITIES WERE NOT JUSTIFIED EXPENSES MADE TO PROTECT THE VESSEL.\n3. INQUIRIES MADE OF CAPTAIN OF PORT AT CAMPECHE REVEAL INSURANCE REPRESENTATIVE DECLINED TO PAY ANY EXPENSES INCIDENT TO SALVAGE OF THE VESSEL. IN FEBRUARY 1976, AFTER VIEWING FIRE DAMAGE TO VESSEL, REPRESENTATIVE OF OWNER AND INSURANCE COMPANY DEPARTED CAMPECHE AND HAVE NOT CONTACTED PORT CAPTAIN SINCE.\n6.\n4. UNLESS FURTHER INSTRUCTIONS OR INQUIRIES ARE RE- CEIVED FROM THE FORMER OWNER OR INSURANCE COMPANY, THE CONSULATE WILL CONSIDER THIS CASE CLOSED. UNQUOTE ASHFORD\n
943853	19760630000000	1976LAPAZ05186	
943854	19760630000000	1976NEWDE09645	
943855	19760630000000	1976HELSIN01365	
943856	19760630000000	1976JAKART08587	
943857	19760630000000	1976GENEVA05100	
943858	19760630000000	1976DAKAR04165	
943859	19760630000000	1976DAKAR04465	
943860	19760630000000	1976DACCA03326	
943861	19760630000000	1976CALCUT01552	
943862	19760630000000	1976KATHMA02800	
943863	19760630000000	1976KUWAIT03135	
943864	19760630000000	1976LILONG00525	
943865	19760630000000	1976LOME01427	
943866	19760630000000	1976KUWAIT03143	
943867	19760630000000	1976SANSA03006	
943868	19760630000000	1976TELAV04510	
943869	19760630000000	1976TELAV04517	
943870	19760630000000	1976TELAV04520	
943871	19760630000000	1976TELAV04511	
943872	19760630000000	1976TELAV04506	
943873	19760630000000	1976SANSA03012	
943874	19760630000000	1976STJOH00155	
943875	19760630000000	1976SANSA03023	
943876	19760630000000	1976SANSA03015	
943877	19760630000000	1976TELAV04504	
943878	19760630000000	1976NATOB03695	
943879	19760630000000	1976NATOB03703	
943880	19760630000000	1976NATOB03706	
943881	19760630000000	1976STATE163087	
943882	19760630000000	1976NATOB03705	
943883	19760630000000	1976NATOB03697	
943884	19760630000000	1976THEHA03552	
943885	19760630000000	1976USUNN02712	
943886	19760630000000	1976USUNN02720	
943887	19760630000000	1976USUNN02713	
943888	19760630000000	1976THEHA03561	
943889	19760630000000	1976USUNN02723	
943890	19760630000000	1976STATE162805	
943891	19760630000000	1976STATE162860	
943892	19760630000000	1976STATE162701	
943893	19760630000000	1976STATE162731	
943894	19760630000000	1976STATE163093	
943895	19760630000000	1976STOCKH03592	
943896	19760630000000	1976STATE161943	
943897	19760630000000	1976SINAI01198	
943898	19760630000000	1976SANTO03163	
943899	19760630000000	1976ROME10609	
943900	19760630000000	1976STATE161942	
943901	19760630000000	1976STATE162551	
943902	19760630000000	1976STATE162451	
943903	19760630000000	1976STATE162209	
943904	19760630000000	1976STATE162402	
943905	19760630000000	1976STATE162405	
943906	19760630000000	1976STATE162221	
943907	19760630000000	1976JAKART08617	
943908	19760630000000	1976KUALA03731	
943909	19760630000000	1976LAGOS07505	
943910	19760630000000	1976LISBON04380	
943911	19760630000000	1976LAGOS05672	
943912	19760630000000	1976JAKART08622	
943913	19760630000000	1976JAKART08577	
943914	19760630000000	1976MEDAN00286	
943915	19760630000000	1976FRANKF04908	
943916	19760630000000	1976FRANKF04906	
943917	19760630000000	1976FRANKF04974	
943918	19760630000000	1976ISTANB02454	
943919	19760630000000	1976ISTANB02447	
943920	19760630000000	1976FRANKF04909	
943921	19760630000000	1976FRANKF04907	
943922	19760630000000	1976ISTANB02455	
943923	19760630000000	1976FRANKF04905	
943924	19760630000000	1976STATE162664	
943925	19760630000000	1976STATE162661	
943926	19760630000000	1976STATE162803	
943927	19760630000000	1976STATE162665	
943928	19760630000000	1976STATE162804	
943929	19760630000000	1976STATE162663	
943930	19760630000000	1976STATE162637	
943931	19760630000000	1976MILAN01526	
943932	19760630000000	1976MONROV04572	
943933	19760630000000	1976MUNICH01497	
943934	19760630000000	1976STATE158058	
943935	19760630000000	1976STATE162404	
943936	19760630000000	1976STATE161951	
943937	19760630000000	1976NOUAKC01595	
943938	19760630000000	1976MUNICH01496	
943939	19760630000000	1976STATE162412	
943940	19760630000000	1976ALEXAN00317	NULL
943941	19760630000000	1976ALEXAN00403	
943942	19760630000000	1976ALGIER01665	
943943	19760630000000	1976ALGIER01667	
943944	19760630000000	1976ALGIER01664	
943945	19760630000000	1976ALEXAN00401	
943946	19760630000000	1976ADDIS07808	
943947	19760630000000	1976ALGIER01668	
943948	19760630000000	1976TOKYO09899	
943949	19760630000000	1976VIENNA05460	
943950	19760630000000	1976VIENNA05459	
943951	19760630000000	1976ABIDJA06067	
943952	19760630000000	1976FRANKF04904	
943953	19760630000000	1976DHAHRA00857	
943954	19760630000000	1976FRANKF04899	
943955	19760630000000	1976FRANKF04901	
943956	19760630000000	1976FRANKF04903	
943957	19760630000000	1976FRANKF04902	
943958	19760630000000	1976FRANKF04900	
943959	19760630000000	1976FRANKF04896	
943960	19760630000000	1976DAMASC04170	
943961	19760630000000	1976ALGIER01669	
943962	19760630000000	1976ANKARA05019	
943963	19760630000000	1976BOMBAY01675	
943964	19760630000000	1976CAIRO08906	
943965	19760630000000	1976COLOMB02333	
943966	19760630000000	1976CALI00246	
943967	19760630000000	1976BUDAPE02176	
943968	19760630000000	1976BELGRA04332	
943969	19760630000000	1976DACCA03333	
943970	19760630000000	1976NAPLES00712	
943971	19760630000000	1976MOSCOW10370	
943972	19760630000000	1976PEKING01175	
943973	19760630000000	1976BRASIL05768	
943974	19760630000000	1976BERN02905	NULL
943975	19760630000000	1976BANGKO18938	
943976	19760630000000	1976BRUSSE06433	
943977	19760630000000	1976BUENOS04297	
943978	19760630000000	1976ISLAMA06612	
943979	19760630000000	1976KABUL04949	
943980	19760630000000	1976CURACA00364	
943981	19760630000000	1976RANGOO02295	
943982	19760630000000	1976MONROV04575	
943983	19760630000000	1976MUNICH01498	
943984	19760630000000	1976NAIROB06742	
943985	19760630000000	1976NAIROB06741	
943986	19760630000000	1976NAIROB06753	
943987	19760630000000	1976MERIDA00156	
943988	19760630000000	1976MANILA09443	
943989	19760630000000	1976MASERU00701	
943990	19760630000000	1976MANILA09441	
943991	19760630000000	1976MANILA09410	
943992	19760630000000	1976MADRID05066	
943993	19760630000000	1976RANGOO02293	
943994	19760630000000	1976RANGOO02294	
943995	19760630000000	1976NIAMEY02993	
943996	19760630000000	1976OSAKA00814	
943997	19760630000000	1976PANAMA04578	
943998	19760630000000	1976CASABL00739	
943999	19760630000000	1976GENEVA05120	
944000	19760630000000	1976HALIFA00237	
944001	19760630000000	1976GENEVA05118	
944002	19760630000000	1976DAMASC04184	
944003	19760630000000	1976CASABL00742	
944004	19760630000000	1976FRANKF04925	
944005	19760630000000	1976FRANKF04920	
944006	19760630000000	1976DHAHRA00853	
944007	19760630000000	1976COPENH02171	
944008	19760630000000	1976LONDON10164	
944009	19760630000000	1976FRANKF04927	
944010	19760630000000	1976LONDON10162	
944011	19760630000000	1976JAKART08566	
944012	19760630000000	1976KATHMA02811	
944013	19760630000000	1976KARACH02871	
944014	19760630000000	1976CAIRO08908	
944015	19760630000000	1976CARACA08034	
944016	19760630000000	1976BUCHAR03844	
944017	19760630000000	1976OSLO03220	
944018	19760630000000	1976RIODE02510	
944019	19760630000000	1976SAOPA01543	
944020	19760630000000	1976MAPUTO00730	
944021	19760630000000	1976BANGKO18914	
944022	19760630000000	1976SYDNEY01648	
944023	19760630000000	1976VANCOU00690	
944024	19760630000000	1976ATHENS06550	
944025	19760630000000	1976ATHENS06563	
944026	19760630000000	1976BAMAKO02298	
944027	19760630000000	1976ATHENS06576	
944028	19760630000000	1976ATHENS06564	
944029	19760630000000	1976ATHENS06562	
944030	19760630000000	1976ANKARA05034	
944031	19760630000000	1976ANKARA05020	
944032	19760630000000	1976LAGOS07514	
944033	19760630000000	1976LENING01041	
944034	19760630000000	1976LISBON04410	
944035	19760630000000	1976LISBON04409	
944036	19760630000000	1976ISTANB02449	
944037	19760630000000	1976LENING01040	
944038	19760630000000	1976FRANKF04935	
944039	19760630000000	1976KUALA03735	
944040	19760630000000	1976TELAV04527	
944041	19760630000000	1976BELGRA04335	
944042	19760630000000	1976BOGOTA06616	
944043	19760630000000	1976BERN02923	
944044	19760629000000	1976ATHENS06450	
944045	19760629000000	1976STATE161042	
944046	19760630000000	1976STATE162648	
944047	19760630000000	1976STOCKH03599	
944048	19760630000000	1976STATE162649	
944049	19760630000000	1976STATE162625	
944050	19760630000000	1976STATE162638	
944051	19760630000000	1976STATE162627	
944052	19760630000000	1976STATE162642	
944053	19760630000000	1976STATE162791	
944054	19760630000000	1976STATE162671	
944055	19760630000000	1976STATE162679	
944056	19760630000000	1976STATE162673	
944057	19760630000000	1976STATE162660	
944058	19760630000000	1976STATE162652	
944059	19760630000000	1976STATE162681	
944060	19760630000000	1976STATE162650	
944061	19760630000000	1976STATE162651	
944062	19760630000000	1976STATE162788	
944063	19760630000000	1976STATE162769	
944064	19760630000000	1976STATE162682	
944065	19760630000000	1976STATE162735	
944066	19760630000000	1976STATE162691	
944067	19760630000000	1976STATE162730	
944068	19760630000000	1976STATE162641	
944069	19760630000000	1976STATE162482	
944070	19760630000000	1976CURACA00365	
944071	19760630000000	1976STATE163121	
944072	19760630000000	1976STATE163122	
944073	19760630000000	1976STATE163112	
944074	19760630000000	1976STATE163125	
944075	19760630000000	1976STATE163082	
944076	19760630000000	1976STATE163052	
944077	19760630000000	1976STATE163056	
944078	19760630000000	1976STATE163034	
944079	19760630000000	1976STOCKH03596	
944080	19760630000000	1976STATE163133	
944081	19760630000000	1976STATE163135	
944082	19760630000000	1976STATE163127	
944083	19760630000000	1976STATE163128	
944084	19760630000000	1976STATE163129	
944085	19760630000000	1976STATE163130	
944086	19760630000000	1976STATE163132	
944087	19760630000000	1976STATE163131	
944088	19760630000000	1976SANTIA06337	
944089	19760630000000	1976STATE162715	
944090	19760630000000	1976STATE162468	
944091	19760630000000	1976STATE162644	
944092	19760630000000	1976STATE163025	
944093	19760630000000	1976STATE162723	
944094	19760630000000	1976TOKYO09895	
944095	19760630000000	1976TOKYO09875	
944096	19760630000000	1976TOKYO09880	
944097	19760630000000	1976TOKYO09894	
944098	19760630000000	1976TOKYO09893	
944099	19760630000000	1976TOKYO09874	
944100	19760630000000	1976STATE163019	
944101	19760630000000	1976TOKYO09896	
944102	19760630000000	1976TOKYO09902	
944103	19760630000000	1976GENEVA05106	
944104	19760630000000	1976DOHA00728	
944105	19760630000000	1976TOKYO09837	
944106	19760630000000	1976TOKYO09836	
944107	19760630000000	1976TAIPEI04437	
944108	19760630000000	1976TAIPEI04419	
944109	19760630000000	1976MARTIN00246	
944110	19760630000000	1976STATE162752	
944111	19760630000000	1976STATE162847	
944112	19760630000000	1976TOKYO09870	
944113	19760630000000	1976STATE162753	
944114	19760630000000	1976STATE162751	
944115	19760630000000	1976TOKYO09865	
944116	19760629000000	1976AMMAN03442	
944117	19760629000000	1976STATE161755	
944118	19760629000000	1976STATE161451	
944119	19760629000000	1976STATE161030	
944120	19760629000000	1976WARSAW04487	
944121	19760629000000	1976STATE161830	
944122	19760629000000	1976BEIRUT05663	
944123	19760629000000	1976MANILA09325	
944124	19760629000000	1976QUITO04612	
944125	19760629000000	1976QUITO04615	
944126	19760629000000	1976STATE160587	
944127	19760629000000	1976SHIRAZ00036	
944128	19760629000000	1976SEOUL04942	
944129	19760629000000	1976RANGOO02265	
944130	19760629000000	1976QUITO04613	
944131	19760629000000	1976PRETOR02868	
944132	19760629000000	1976NICOSI01805	
944133	19760629000000	1976MOSCOW10261	
944134	19760629000000	1976NICOSI01806	
944135	19760629000000	1976PRAGUE01863	
944136	19760629000000	1976PARIS19056	
944137	19760629000000	1976PARIS18989	
944138	19760629000000	1976PARIS19001	
944139	19760629000000	1976OTTAWA02658	
944140	19760629000000	1976MEXICO08374	
944141	19760629000000	1976STATE160887	
944142	19760629000000	1976STATE160741	
944143	19760629000000	1976STATE160876	
944144	19760629000000	1976STATE160904	
944145	19760629000000	1976STATE160724	
944146	19760629000000	1976STATE160985	
944147	19760629000000	1976STATE161010	
944148	19760629000000	1976STATE160966	
944149	19760629000000	1976STATE160676	
944150	19760629000000	1976STATE160649	
944151	19760629000000	1976STATE160650	
944152	19760629000000	1976STATE160721	
944153	19760629000000	1976STATE160715	
944154	19760629000000	1976JAKART08481	
944155	19760629000000	1976GENEVA05087	
944156	19760629000000	1976GENEVA05059	
944157	19760629000000	1976GENEVA05062	
944158	19760629000000	1976GUATEM04707	
944159	19760629000000	1976KINSHA05509	
944160	19760629000000	1976GENEVA05057	
944161	19760629000000	1976LUXEMB00673	
944162	19760629000000	1976MANILA09308	
944163	19760629000000	1976MADRAS01127	
944164	19760629000000	1976KINSHA05525	
944165	19760629000000	1976KUALA03689	
944166	19760629000000	1976LIMA05981	
944167	19760629000000	1976LONDON10066	
944168	19760629000000	1976LAGOS07439	
944169	19760629000000	1976MAZATL00262	
944170	19760629000000	1976BELIZE00577	
944171	19760629000000	1976BUCHAR03781	
944172	19760629000000	1976BRUSSE06413	
944173	19760629000000	1976BELIZE00576	
944174	19760629000000	1976BUCHAR03794	
944175	19760629000000	1976MAPUTO00720	
944176	19760629000000	1976MAPUTO00724	
944177	19760629000000	1976FRANKF04877	
944178	19760629000000	1976BEIRUT05675	
944179	19760629000000	1976DAKAR04158	
944180	19760629000000	1976DAKAR04137	
944181	19760629000000	1976BUCHAR03812	
944182	19760629000000	1976BUDAPE02159	
944183	19760629000000	1976CANBER04666	
944184	19760629000000	1976CARACA07267	
944185	19760629000000	1976ATHENS06526	
944186	19760629000000	1976STATE161778	
944187	19760629000000	1976STATE161796	
944188	19760629000000	1976STATE161834	
944189	19760629000000	1976STATE161853	
944190	19760629000000	1976STATE161797	
944191	19760629000000	1976STATE161793	
944192	19760629000000	1976STATE161774	
944193	19760629000000	1976STATE161648	
944194	19760629000000	1976STATE161638	
944195	19760629000000	1976STATE161644	
944196	19760629000000	1976STATE161717	
944197	19760629000000	1976STATE161760	
944198	19760629000000	1976STATE161740	
944199	19760629000000	1976STATE161738	
944200	19760629000000	1976STATE161633	
944201	19760629000000	1976BANGKO18880	
944202	19760629000000	1976BEIRUT05636	
944203	19760629000000	1976ATHENS06529	
944204	19760629000000	1976BANGKO18849	
944205	19760629000000	1976BANGKO18816	
944206	19760629000000	1976BANGKO18851	
944207	19760629000000	1976STATE161884	
944208	19760629000000	1976TEHRAN06622	
944209	19760629000000	1976TAIPEI04373	
944210	19760629000000	1976TAIPEI04375	
944211	19760629000000	1976TOKYO09812	
944212	19760629000000	1976BEIRUT05670	
944213	19760629000000	1976ATHENS06495	
944214	19760629000000	1976UDORN05424	
944215	19760629000000	1976TUNIS04612	
944216	19760629000000	1976STATE161049	
944217	19760629000000	1976STATE161120	
944218	19760629000000	1976MUNICH01491	
944219	19760629000000	1976STATE161400	
944220	19760629000000	1976STATE161280	
944221	19760629000000	1976STATE161398	
944222	19760629000000	1976STATE161421	
944223	19760629000000	1976STATE161274	
944224	19760629000000	1976WELLIN02390	
944225	19760629000000	1976STATE161051	
944226	19760629000000	1976WELLIN02391	
944227	19760629000000	1976TOKYO09821	
944228	19760629000000	1976STATE161657	
944229	19760629000000	1976TOKYO09783	
944230	19760629000000	1976STATE161084	
944231	19760629000000	1976TOKYO09820	
944232	19760629000000	1976STATE161587	
944233	19760629000000	1976STATE161577	
944234	19760629000000	1976STATE161581	
944235	19760629000000	1976STATE161605	
944236	19760629000000	1976STATE161628	
944237	19760629000000	1976STATE161575	
944238	19760629000000	1976STATE161619	
944239	19760629000000	1976STATE161611	
944240	19760629000000	1976STATE161608	
944241	19760629000000	1976MONTRE00831	
944242	19760629000000	1976STATE161533	
944243	19760629000000	1976LONDON10107	
944244	19760629000000	1976STATE161571	
944245	19760629000000	1976STATE161568	
944246	19760629000000	1976STATE161073	
944247	19760629000000	1976STATE161535	
944248	19760629000000	1976LIMA05996	
944249	19760629000000	1976LIMA05999	
944250	19760611000000	1976PORTA01540	
944251	19760614000000	1976DAKAR03741	
944252	19760614000000	1976BRIDGE01066	
944253	19760615000000	1976RIODE02306	
944254	19760615000000	1976RIODE02305	
944255	19760615000000	1976NEWDE08752	
944256	19760615000000	1976HONGK06953	
944257	19760615000000	1976HONGK06932	
944258	19760629000000	1976SANA02223	
944259	19760616000000	1976SANJO02979	
944260	19760616000000	1976HONGK07042	
944261	19760616000000	1976HONGK07007	
944262	19760629000000	1976NAHA00329	
944263	19760616000000	1976HONGK07006	
944264	19760616000000	1976HONGK07005	
944265	19760629000000	1976MEXICO08393	
944266	19760617000000	1976RIODE02343	
944267	19760617000000	1976PORTA01608	
944268	19760629000000	1976TAIPEI04380	
944269	19760629000000	1976STATE161647	
944270	19760629000000	1976STATE161348	
944271	19760617000000	1976ATHENS06037	
944272	19760618000000	1976NEWDE09052	
944273	19760629000000	1976WARSAW04494	
944274	19760629000000	1976TORONT00853	
944275	19760629000000	1976TORONT00852	
944276	19760629000000	1976TORONT00849	
944277	19760629000000	1976TORONT00846	
944278	19760629000000	1976TOKYO09817	
944279	19760629000000	1976TIJUAN00315	
944280	19760629000000	1976PEKING01166	
944281	19760629000000	1976LOME01414	
944282	19760629000000	1976BREMEN00326	
944283	19760629000000	1976BRUSSE06386	
944284	19760629000000	1976TEHRAN06625	
944285	19760629000000	1976WELLIN02403	
944286	19760629000000	1976BANJUL00661	
944287	19760629000000	1976STATE161012	
944288	19760629000000	1976STATE161589	
944289	19760629000000	1976STATE161024	
944290	19760629000000	1976STATE161025	
944291	19760629000000	1976STATE161014	
944292	19760629000000	1976STATE160988	
944293	19760629000000	1976TOKYO09765	
944294	19760629000000	1976RIODE02494	
944295	19760629000000	1976SANJO03167	
944296	19760629000000	1976RIODE02501	
944297	19760629000000	1976RIODE02485	
944298	19760614000000	1976ABUDH01591	
944299	19760614000000	1976ABUDH01593	
